id,url,time,text,replies,retweets,likes,views,media,has_quote
1989867541389308274,https://x.com/tszzl/status/1989867541389308274,2025-11-16 01:26:06,I think ppl in your comments are mostly wrong. I believe the teslas have higher value rented to an uber driver longer term due to unit economics than as a daily rental for the rental agencies. if you check turo for example there’s plenty of Tesla,2,1,15,2446,,false
1989874786575557111,https://x.com/tszzl/status/1989874786575557111,2025-11-16 01:54:53,atp I’m almost too afraid to ask but what is wet claude,14,0,66,4996,,false
1989877580279713818,https://x.com/tszzl/status/1989877580279713818,2025-11-16 02:05:59,May I meet you ?,2,0,62,2910,,false
1989882356799610979,https://x.com/tszzl/status/1989882356799610979,2025-11-16 02:24:58,yeah good q … maybe supply limited or don’t want so much EV risk on the balance sheet? Tesla could slash new car prices by half or something. don’t know. but yeah unit economics of ubering with an EV is really good,3,1,7,1319,,false
1989900339651506247,https://x.com/tszzl/status/1989900339651506247,2025-11-16 03:36:26,quite rude for no reason lol,2,0,3,336,,false
1989969030992818594,https://x.com/tszzl/status/1989969030992818594,2025-11-16 08:09:23,Stanford degree*,1,0,1,448,,false
1990136413451382858,https://x.com/tszzl/status/1990136413451382858,2025-11-16 19:14:30,can you articulate simply what the lie is?,6,1,95,16825,,false
1990143841731813470,https://x.com/tszzl/status/1990143841731813470,2025-11-16 19:44:01,why “of all companies”?,1,0,12,4075,,false
1990157935184601506,https://x.com/tszzl/status/1990157935184601506,2025-11-16 20:40:01,Only on Arrakis do they bring up water supply,3,0,94,1516,,false
1990158141011702106,https://x.com/tszzl/status/1990158141011702106,2025-11-16 20:40:50,Woohooo,0,0,4,184,,false
1990165035122094579,https://x.com/tszzl/status/1990165035122094579,2025-11-16 21:08:14,malaria of course has killed billions of people through human history and just like that another foe is ~vanquished,70,258,4507,407674,,true
1990168361188401253,https://x.com/tszzl/status/1990168361188401253,2025-11-16 21:21:27,"this thread is stupid. H1Bs are highly biased to stem degrees, you’re not getting mechanics out of that program. if Ford (zero profit) can’t find the people they need at the wages they can pay then they’re just not here and chinese manufacturing will dominate",2,0,18,1474,,false
1990168569599156332,https://x.com/tszzl/status/1990168569599156332,2025-11-16 21:22:17,right wingers will employ all kinds of magical thinking they condemn in others once it comes to this topic,1,0,6,439,,false
1990175891595399402,https://x.com/tszzl/status/1990175891595399402,2025-11-16 21:51:22,"interesting. the car im driving (more accurately, driving itself) is a delusion then? or the internet I’m enjoying on a plane beamed down from space",10,4,539,13378,,false
1990176801667375333,https://x.com/tszzl/status/1990176801667375333,2025-11-16 21:54:59,"awesome, good find! I suppose my point is that the science is more important than the bed net guilt accounting? I know open Phil bmgf etc do hits based investing, vs the crude discussions of “every $3000 to bednets is a child saved from malaria”",3,0,24,4846,,false
1990181431671398846,https://x.com/tszzl/status/1990181431671398846,2025-11-16 22:13:23,well as a Tesla shareholder for ten years it’s me laughing all the way to the bank. You should try and participate in the great bounty of technology,7,2,159,5574,,false
1990183766451495018,https://x.com/tszzl/status/1990183766451495018,2025-11-16 22:22:40,"constitutional democracy explicitly disempowers certain kinds of human judgement and replaces it with rigid procedure. the constitution is a type of machine logic that runs the country, and is one of the best things that ever happened",30,12,309,45398,,false
1990183779357646854,https://x.com/tszzl/status/1990183779357646854,2025-11-16 22:22:43,"it runs on compute borrowed from human lawyers and judges, and accepts changes given certain inputs, but is really a very constrained logic. the republican party controls all branches of federal government and many times doesn’t get what they want",5,0,81,8874,,false
1990183798353678465,https://x.com/tszzl/status/1990183798353678465,2025-11-16 22:22:48,it should really make you think about what you mean when you say things like “gradual disempowerment”. who or what is being disempowered?,6,0,79,9162,,false
1990184918346088940,https://x.com/tszzl/status/1990184918346088940,2025-11-16 22:27:15,they dont,1,0,0,285,,false
1990195761921855820,https://x.com/tszzl/status/1990195761921855820,2025-11-16 23:10:20,you are misreading me if you think this is a criticism of American democracy,1,0,8,600,,false
1990198024836878585,https://x.com/tszzl/status/1990198024836878585,2025-11-16 23:19:19,how do you feel about the total stagnation of roller coasters post 2010,5,0,12,605,,false
