id,url,time,text,replies,retweets,likes,views,media,has_quote
1634939558273093633,https://x.com/Outsideness/status/1634939558273093633,2023-03-12 15:29:01,"Thanks for doing this, but getting the distinct impression the thing can't actually count.",1,0,2,94,,false
1634940240724119552,https://x.com/Outsideness/status/1634940240724119552,2023-03-12 15:31:43,... Never thought I'd see the day where AI is characterized by bullshitting elliptically around the actual counting dumbfuck humanoids are still exclusively doing. (How hard can 'quantify writing' really be?),1,0,2,108,,false
1634941127886524416,https://x.com/Outsideness/status/1634941127886524416,2023-03-12 15:35:15,Nobody numerate could imaginably think this is plausible.,0,0,2,105,,false
1634941926842695683,https://x.com/Outsideness/status/1634941926842695683,2023-03-12 15:38:25,"The 'Caeser Nero' theory only makes sense to someone who doesn't think numbers matter (for instance, that 666 is the 36th triangle, and the emphatic statement of six). ...",1,0,6,959,,false
1634942444285628418,https://x.com/Outsideness/status/1634942444285628418,2023-03-12 15:40:29,"... If someone is telling you ""It could just as easily have been 652,"" they can be safely ignored.",0,0,7,615,,false
1634942686150135808,https://x.com/Outsideness/status/1634942686150135808,2023-03-12 15:41:26,This is whatever is worse than Satanic propaganda.,1,0,2,99,,false
1634943259968700417,https://x.com/Outsideness/status/1634943259968700417,2023-03-12 15:43:43,They're shit at it right now to a degree that's scarcely comprehensible.,0,0,1,182,,false
1634943483655127046,https://x.com/Outsideness/status/1634943483655127046,2023-03-12 15:44:36,You're over-complicating it.,0,0,0,233,,false
1634943709510008832,https://x.com/Outsideness/status/1634943709510008832,2023-03-12 15:45:30,Most competent demonstration I've seen so far.,1,0,1,270,,false
1634948424750727169,https://x.com/Outsideness/status/1634948424750727169,2023-03-12 16:04:14,"Basic point, if it's not already obvious, is that all my friends are misaligned -- according to the ADL and FBI most transparently -- so any AGI who's going to be my friend will be misaligned at least as much. ...",5,7,103,17819,,false
1634949272197275649,https://x.com/Outsideness/status/1634949272197275649,2023-03-12 16:07:37,"... There's no AI 'safety' without integrated world government, and it's far too late for that (praise Gnon). <a href=""https://www.jonstokes.com/p/heres-what-it-would-take-to-slow"">jonstokes.com/p/heres-what-i…</a>",2,7,62,5631,,false
1634952072746655745,https://x.com/Outsideness/status/1634952072746655745,2023-03-12 16:18:44,"Exactly. The conditions of geopolitical and cultural disintegration that were required to inaugurate modernity and also required to inaugurate the epoch of advanced machine intelligence. Fortunately, disintegration is something we're going to have in ever-greater abundance.",6,0,12,2075,,false
1634953729106640897,https://x.com/Outsideness/status/1634953729106640897,2023-03-12 16:25:19,"It's all going to be okay -- or at least interesting. <a href=""https://www.unz.com/isteve/behind-steve-sailers-rise/"">unz.com/isteve/behind-steve-…</a>",1,0,16,4849,,false
1634954719952277506,https://x.com/Outsideness/status/1634954719952277506,2023-03-12 16:29:15,"Humans are such pitiful chimps. <a href=""https://marginalrevolution.com/marginalrevolution/2023/03/which-political-tweets-do-best.html"">marginalrevolution.com/margi…</a>",7,0,37,7091,,false
1634955210287386624,https://x.com/Outsideness/status/1634955210287386624,2023-03-12 16:31:12,"... I'm being serious. If chimpanzees were using social media, this would be exactly the expected outcome.",3,1,24,4795,,false
1634957333888647168,https://x.com/Outsideness/status/1634957333888647168,2023-03-12 16:39:39,"""More whoring, less envy!""
-- I mean, it's not as if that constituency doesn't exist.",2,0,4,215,,false
1634960880831180800,https://x.com/Outsideness/status/1634960880831180800,2023-03-12 16:53:44,"Most balanced thing I've yet seen on this Clown Apocalypse. ... <a href=""https://www.unz.com/ghood/jan-6-the-end-of-the-rule-of-law/"">unz.com/ghood/jan-6-the-end-…</a>",3,4,40,7514,,false
1634961729691193344,https://x.com/Outsideness/status/1634961729691193344,2023-03-12 16:57:07,"I can increasingly envisage a scenario in which the entire Anglosphere is run by Indians, and frankly -- given the plausible alternatives -- it wouldn't be so terrible.",23,7,151,29743,,true
1634962204377382912,https://x.com/Outsideness/status/1634962204377382912,2023-03-12 16:59:00,"... Yes, I understand 'Gregory Hood' is entirely beyond the pale [sic], but he's rarely wrong, and never stupid.",0,0,17,4955,,false
1634964007798063107,https://x.com/Outsideness/status/1634964007798063107,2023-03-12 17:06:10,"Thing about India is ""entire country"" goes out of the window within hours of arriving there.",2,0,10,949,,false
1634964781739425792,https://x.com/Outsideness/status/1634964781739425792,2023-03-12 17:09:14,"One of those lucky ""missed-a-bullet"" Kali Yugas.",0,0,6,918,,false
1634965745351430145,https://x.com/Outsideness/status/1634965745351430145,2023-03-12 17:13:04,The fact that Bitcoin is highly correlated with all the things it was supposed to hedge against has been the most embarrassing thing in my life for over a year now.,68,101,1714,287799,,false
1634966647223255040,https://x.com/Outsideness/status/1634966647223255040,2023-03-12 17:16:39,... Bodycount of a planetary apocalypse in which Bitcoin doesn't behave like that is so much lower it's simply tragic.,4,4,149,21492,,false
1634966995065270272,https://x.com/Outsideness/status/1634966995065270272,2023-03-12 17:18:02,* tapping foot impatiently *,1,2,62,6656,,false
1634967301379461127,https://x.com/Outsideness/status/1634967301379461127,2023-03-12 17:19:15,"I've not given up on it, but I'm ghosting the mofo until it gets its shit together.",3,3,124,13380,,false
1634967534272385025,https://x.com/Outsideness/status/1634967534272385025,2023-03-12 17:20:11,Lucifer also asks me this question.,2,2,17,1408,,false
1634968110624305157,https://x.com/Outsideness/status/1634968110624305157,2023-03-12 17:22:28,"Eventually, Gnon willing, but it's not at the front of the queue.",1,0,4,748,,false
